,name,t_wins,t_losses,t_nc,t_draws,total,rounds,kd,kd_round,win_p,sig_strikes,sig_strikes_att,rounds_per_fight,time_min,time_per_fight,sig_str_per_min,ground_control
1264,Sean O'Malley,4.0,1.0,0.0,0.0,5.0,9.0,1.0,0.1111111111111111,0.8,245.0,426.0,1.8,38.599999999999994,7.719999999999999,6.347150259067359,1.4000000000000001
1265,Sean Pierson,4.0,2.0,0.0,0.0,6.0,16.0,1.0,0.0625,0.6666666666666666,298.0,748.0,2.6666666666666665,77.7,12.950000000000001,3.8352638352638353,14.216666666666667
1266,Sean Sherk,8.0,4.0,0.0,0.0,12.0,38.0,0.0,0.0,0.6666666666666666,415.0,1196.0,3.1666666666666665,186.93333333333334,15.577777777777778,2.220042796005706,87.38333333333334
1267,Sean Soriano,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,112.0,183.0,2.6666666666666665,35.55,11.85,3.1504922644163154,6.25
1268,Sean Spencer,3.0,5.0,0.0,0.0,8.0,23.0,3.0,0.13043478260869565,0.375,456.0,1406.0,2.875,107.45,13.43125,4.243834341554211,7.016666666666667
1269,Sean Strickland,7.0,3.0,0.0,0.0,10.0,25.0,3.0,0.12,0.7,524.0,1482.0,2.5,120.80000000000001,12.080000000000002,4.33774834437086,16.533333333333335
1270,Sean Woodson,1.0,1.0,0.0,0.0,2.0,6.0,1.0,0.16666666666666666,0.5,217.0,470.0,3.0,27.733333333333334,13.866666666666667,7.824519230769231,0.08333333333333333
1271,Semmy Schilt,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.6666666666666666,0.5,16.0,27.0,1.5,10.816666666666666,5.408333333333333,1.4791987673343605,0.8999999999999999
1272,Seo Hee Ham,1.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.25,252.0,635.0,3.0,60.0,15.0,4.2,3.9166666666666665
1273,Sergei Pavlovich,2.0,1.0,0.0,0.0,3.0,3.0,2.0,0.6666666666666666,0.6666666666666666,50.0,95.0,1.0,7.633333333333333,2.5444444444444443,6.550218340611354,0.45
1274,Sergio Moraes,8.0,5.0,0.0,1.0,14.0,37.0,1.0,0.02702702702702703,0.5714285714285714,423.0,993.0,2.642857142857143,174.71666666666667,12.479761904761904,2.4210626728989793,29.866666666666667
1275,Sergio Pettis,9.0,5.0,0.0,0.0,14.0,43.0,1.0,0.023255813953488372,0.6428571428571429,819.0,2188.0,3.0714285714285716,211.21666666666667,15.086904761904762,3.87753491675215,18.233333333333334
1276,Seth Baczynski,5.0,6.0,0.0,0.0,11.0,23.0,2.0,0.08695652173913043,0.45454545454545453,310.0,982.0,2.090909090909091,100.56666666666668,9.142424242424243,3.0825323168710637,21.200000000000003
1277,Seth Petruzelli,0.0,4.0,0.0,0.0,4.0,8.0,2.0,0.25,0.0,66.0,160.0,2.0,32.5,8.125,2.0307692307692307,1.6
1278,SeungWoo Choi,1.0,2.0,0.0,0.0,3.0,9.0,1.0,0.1111111111111111,0.3333333333333333,144.0,341.0,3.0,43.28333333333333,14.427777777777777,3.3269156719291493,7.666666666666666
1279,Shamil Abdurakhimov,5.0,3.0,0.0,0.0,8.0,19.0,2.0,0.10526315789473684,0.625,210.0,469.0,2.375,85.66666666666667,10.708333333333334,2.45136186770428,12.299999999999999
1280,Shamil Gamzatov,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,64.0,138.0,3.0,15.0,15.0,4.266666666666667,0.18333333333333332
1281,Shana Dobson,2.0,3.0,0.0,0.0,5.0,11.0,1.0,0.09090909090909091,0.4,164.0,447.0,2.2,45.18333333333334,9.036666666666667,3.6296569531538174,3.316666666666667
1282,Shane Burgos,6.0,2.0,0.0,0.0,8.0,22.0,6.0,0.2727272727272727,0.75,725.0,1436.0,2.75,99.23333333333332,12.404166666666665,7.30601276452805,6.05
1283,Shane Campbell,1.0,4.0,0.0,0.0,5.0,10.0,0.0,0.0,0.2,176.0,294.0,2.0,44.13333333333333,8.826666666666666,3.987915407854985,9.566666666666666
1284,Shane Carwin,4.0,2.0,0.0,0.0,6.0,9.0,4.0,0.4444444444444444,0.6666666666666666,131.0,281.0,1.5,29.516666666666666,4.919444444444444,4.438170525127047,7.266666666666667
1285,Shane Nelson,2.0,2.0,0.0,0.0,4.0,10.0,1.0,0.1,0.5,63.0,203.0,2.5,45.733333333333334,11.433333333333334,1.3775510204081631,9.383333333333333
1286,Shane Roller,2.0,4.0,0.0,0.0,6.0,13.0,1.0,0.07692307692307693,0.3333333333333333,124.0,347.0,2.1666666666666665,53.5,8.916666666666666,2.317757009345794,14.816666666666666
1287,Shane Young,2.0,2.0,0.0,0.0,4.0,9.0,1.0,0.1111111111111111,0.5,246.0,611.0,2.25,40.93333333333334,10.233333333333334,6.009771986970684,2.2666666666666666
1288,Shannon Gugerty,2.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,0.4,44.0,112.0,1.8,35.15,7.029999999999999,1.2517780938833571,11.583333333333332
1289,Shawn Jordan,6.0,4.0,0.0,0.0,10.0,19.0,3.0,0.15789473684210525,0.6,235.0,472.0,1.9,76.0,7.6,3.0921052631578947,23.7
1290,Sheldon Westcott,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,63.0,155.0,2.0,27.883333333333333,9.294444444444444,2.2594142259414225,15.766666666666667
1291,Shinsho Anzai,2.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.5,106.0,182.0,2.0,32.8,8.2,3.231707317073171,12.316666666666666
1292,Shonie Carter,3.0,3.0,0.0,0.0,6.0,13.0,2.0,0.15384615384615385,0.5,113.0,275.0,2.1666666666666665,60.16666666666667,10.027777777777779,1.8781163434903045,17.083333333333336
1293,Sijara Eubanks,4.0,3.0,0.0,0.0,7.0,21.0,1.0,0.047619047619047616,0.5714285714285714,493.0,1148.0,3.0,105.0,15.0,4.695238095238095,30.766666666666666
1294,Simeon Thoresen,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,103.0,236.0,2.0,26.76666666666667,8.922222222222222,3.848069738480697,7.083333333333334
1295,Sione Latu,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,19.0,1.0,10.016666666666667,10.016666666666667,0.8985024958402662,0.0
1296,Siyar Bahadurzada,4.0,4.0,0.0,0.0,8.0,20.0,5.0,0.25,0.5,264.0,648.0,2.5,90.71666666666667,11.339583333333334,2.9101598383244536,15.666666666666666
1297,Soa Palelei,4.0,3.0,0.0,0.0,7.0,15.0,0.0,0.0,0.5714285714285714,121.0,211.0,2.142857142857143,59.95,8.564285714285715,2.018348623853211,21.43333333333333
1298,Sodiq Yusuff,4.0,0.0,0.0,0.0,4.0,8.0,2.0,0.25,1.0,203.0,425.0,2.0,36.46666666666667,9.116666666666667,5.56672760511883,7.916666666666666
1299,Song Kenan,4.0,1.0,0.0,0.0,5.0,10.0,3.0,0.3,0.8,182.0,400.0,2.0,42.333333333333336,8.466666666666667,4.299212598425196,0.9333333333333333
1300,Song Yadong,5.0,0.0,0.0,1.0,6.0,13.0,3.0,0.23076923076923078,0.8333333333333334,265.0,627.0,2.1666666666666665,61.31666666666666,10.219444444444443,4.321826583310682,11.033333333333333
1301,Spencer Fisher,9.0,8.0,0.0,0.0,17.0,42.0,3.0,0.07142857142857142,0.5294117647058824,637.0,1464.0,2.4705882352941178,200.95,11.820588235294117,3.1699427718337896,25.28333333333333
1302,Stefan Struve,13.0,10.0,0.0,0.0,23.0,45.0,3.0,0.06666666666666667,0.5652173913043478,572.0,1214.0,1.9565217391304348,182.55,7.936956521739131,3.1333881128457954,20.266666666666666
1303,Stephan Bonnar,8.0,7.0,0.0,0.0,15.0,37.0,2.0,0.05405405405405406,0.5333333333333333,459.0,1155.0,2.466666666666667,173.38333333333333,11.55888888888889,2.6473132750168222,59.483333333333334
1304,Stephen Thompson,10.0,4.0,0.0,1.0,15.0,43.0,10.0,0.23255813953488372,0.6666666666666666,814.0,1836.0,2.8666666666666667,207.3,13.82,3.926676314520019,17.21666666666667
1305,Steve Bosse,2.0,1.0,0.0,0.0,3.0,5.0,1.0,0.2,0.6666666666666666,98.0,185.0,1.6666666666666667,16.35,5.45,5.993883792048929,2.716666666666667
1306,Steve Bruno,1.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.3333333333333333,37.0,71.0,2.6666666666666665,38.733333333333334,12.911111111111111,0.955249569707401,6.533333333333333
1307,Steve Cantwell,1.0,5.0,0.0,0.0,6.0,16.0,0.0,0.0,0.16666666666666666,250.0,789.0,2.6666666666666665,79.06666666666666,13.177777777777777,3.161888701517707,3.1166666666666667
1308,Steve Jennum,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.6666666666666666,19.0,52.0,1.0,7.466666666666667,2.488888888888889,2.544642857142857,0.0
1309,Steve Lopez,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,29.0,120.0,2.5,20.8,10.4,1.3942307692307692,0.0
1310,Steve Montgomery,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,86.0,219.0,2.0,17.71666666666667,8.858333333333334,4.854186265286923,0.03333333333333333
1311,Steve Nelmark,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,15.0,18.0,1.0,8.466666666666667,4.233333333333333,1.7716535433070866,0.0
1312,Steven Graham,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,4.716666666666667,2.3583333333333334,0.0,0.0
1313,Steven Peterson,2.0,3.0,0.0,0.0,5.0,14.0,1.0,0.07142857142857142,0.4,297.0,869.0,2.8,66.51666666666667,13.303333333333333,4.465046354297169,16.816666666666666
1314,Steven Siler,5.0,4.0,0.0,0.0,9.0,21.0,1.0,0.047619047619047616,0.5555555555555556,305.0,734.0,2.3333333333333335,94.9,10.544444444444444,3.2139093782929398,14.366666666666667
1315,Stevie Ray,7.0,4.0,0.0,0.0,11.0,26.0,1.0,0.038461538461538464,0.6363636363636364,449.0,999.0,2.3636363636363638,120.31666666666666,10.937878787878788,3.731818811469733,15.666666666666668
1316,Stipe Miocic,14.0,3.0,0.0,0.0,17.0,44.0,7.0,0.1590909090909091,0.8235294117647058,958.0,1808.0,2.588235294117647,195.35,11.491176470588234,4.904018428461735,57.18333333333334
1317,Su Mudaerji,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5,111.0,187.0,2.5,22.116666666666667,11.058333333333334,5.018839487565938,4.066666666666666
1318,Sultan Aliev,2.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.5,60.0,131.0,2.25,42.7,10.675,1.405152224824356,17.45
1319,Suman Mokhtarian,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,38.0,88.0,2.0,17.233333333333334,8.616666666666667,2.2050290135396517,1.05
1320,Syuri Kondo,1.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,0.25,246.0,548.0,2.5,45.55,11.3875,5.400658616904501,0.3333333333333333
1321,TJ Brown,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,75.0,186.0,2.5,23.633333333333333,11.816666666666666,3.173483779971791,8.583333333333334
1322,TJ Dillashaw,12.0,4.0,0.0,0.0,16.0,43.0,9.0,0.20930232558139536,0.75,1005.0,2438.0,2.6875,186.98333333333332,11.686458333333333,5.374810589179072,45.85
1323,TJ Grant,8.0,3.0,0.0,0.0,11.0,27.0,5.0,0.18518518518518517,0.7272727272727273,510.0,944.0,2.4545454545454546,129.11666666666667,11.737878787878788,3.9499160965535043,32.1
1324,TJ Waldburger,4.0,4.0,0.0,0.0,8.0,15.0,2.0,0.13333333333333333,0.5,120.0,234.0,1.875,59.483333333333334,7.435416666666667,2.0173718128327263,20.866666666666667
1325,Tae Hyun Bang,2.0,3.0,0.0,0.0,5.0,13.0,3.0,0.23076923076923078,0.4,166.0,433.0,2.6,60.95,12.190000000000001,2.723543888433142,4.45
1326,Tai Tuivasa,3.0,3.0,0.0,0.0,6.0,12.0,2.0,0.16666666666666666,0.5,215.0,443.0,2.0,52.61666666666667,8.769444444444444,4.08615774469433,7.283333333333333
1327,Takanori Gomi,4.0,9.0,0.0,0.0,13.0,23.0,2.0,0.08695652173913043,0.3076923076923077,367.0,943.0,1.7692307692307692,89.33333333333334,6.871794871794872,4.10820895522388,10.049999999999999
1328,Takashi Sato,2.0,1.0,0.0,0.0,3.0,6.0,2.0,0.3333333333333333,0.6666666666666666,75.0,179.0,2.0,19.016666666666666,6.338888888888889,3.9439088518843124,1.0999999999999999
1329,Takeya Mizugaki,8.0,6.0,0.0,0.0,14.0,35.0,3.0,0.08571428571428572,0.5714285714285714,613.0,1531.0,2.5,161.56666666666666,11.54047619047619,3.794099442954405,43.0
1330,Talita Bernardo,1.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.25,174.0,413.0,3.0,55.7,13.925,3.1238779174147218,19.633333333333333
1331,Tamdan McCrory,4.0,5.0,0.0,0.0,9.0,18.0,0.0,0.0,0.4444444444444444,160.0,328.0,2.0,77.83333333333334,8.648148148148149,2.0556745182012843,28.083333333333336
1332,Tanner Boser,3.0,1.0,0.0,0.0,4.0,9.0,1.0,0.1111111111111111,0.75,183.0,337.0,2.25,40.28333333333333,10.070833333333333,4.542821679768308,0.11666666666666667
1333,Tarec Saffiedine,2.0,4.0,0.0,0.0,6.0,20.0,3.0,0.15,0.3333333333333333,360.0,784.0,3.3333333333333335,96.46666666666667,16.07777777777778,3.731859018659295,13.049999999999999
1334,Tateki Matsuda,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,96.0,278.0,3.0,30.0,15.0,3.2,1.9333333333333333
1335,Tatiana Suarez,5.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,246.0,374.0,2.2,51.0,10.2,4.823529411764706,38.36666666666667
1336,Tatsuya Kawajiri,3.0,3.0,0.0,0.0,6.0,17.0,0.0,0.0,0.5,136.0,291.0,2.8333333333333335,80.83333333333333,13.472222222222221,1.6824742268041237,41.85
1337,Taylor Lapilus,3.0,1.0,0.0,0.0,4.0,11.0,2.0,0.18181818181818182,0.75,194.0,427.0,2.75,51.43333333333334,12.858333333333334,3.771872974724562,12.5
1338,Te Edwards,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.2,0.0,28.0,71.0,2.5,20.233333333333334,10.116666666666667,1.3838550247116967,12.5
1339,Tecia Torres,7.0,5.0,0.0,0.0,12.0,35.0,1.0,0.02857142857142857,0.5833333333333334,704.0,1473.0,2.9166666666666665,170.88333333333333,14.240277777777777,4.119769823466303,37.13333333333333
1340,Tedd Williams,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.25,0.5,34.0,48.0,2.0,18.383333333333333,9.191666666666666,1.8495013599274706,7.966666666666667
1341,Teemu Packalen,1.0,3.0,0.0,0.0,4.0,6.0,1.0,0.16666666666666666,0.25,50.0,92.0,1.5,19.45,4.8625,2.570694087403599,3.4
1342,Terry Etim,6.0,5.0,0.0,0.0,11.0,25.0,2.0,0.08,0.5454545454545454,229.0,639.0,2.272727272727273,105.81666666666666,9.61969696969697,2.1641203339108523,5.883333333333333
1343,Terry Martin,2.0,4.0,0.0,0.0,6.0,12.0,1.0,0.08333333333333333,0.3333333333333333,133.0,252.0,2.0,44.0,7.333333333333333,3.022727272727273,21.75
1344,Teruto Ishihara,3.0,5.0,0.0,1.0,9.0,20.0,8.0,0.4,0.3333333333333333,295.0,660.0,2.2222222222222223,90.55,10.06111111111111,3.2578685808945336,8.5
1345,Thales Leites,13.0,8.0,0.0,0.0,21.0,57.0,4.0,0.07017543859649122,0.6190476190476191,562.0,1387.0,2.7142857142857144,263.8833333333333,12.565873015873015,2.1297290469273036,79.03333333333335
1346,Thiago Alves,15.0,12.0,0.0,0.0,27.0,65.0,13.0,0.2,0.5555555555555556,1106.0,2648.0,2.4074074074074074,296.6166666666667,10.985802469135804,3.728718323312918,30.85
1347,Thiago Moises,2.0,2.0,0.0,0.0,4.0,11.0,0.0,0.0,0.5,111.0,248.0,2.75,50.416666666666664,12.604166666666666,2.2016528925619836,8.25
1348,Thiago Perpetuo,1.0,2.0,0.0,0.0,3.0,5.0,2.0,0.4,0.3333333333333333,86.0,123.0,1.6666666666666667,15.95,5.316666666666666,5.391849529780565,6.166666666666667
1349,Thiago Santos,13.0,6.0,0.0,0.0,19.0,37.0,12.0,0.32432432432432434,0.6842105263157895,642.0,1346.0,1.9473684210526316,144.51666666666665,7.606140350877192,4.442394187521624,24.033333333333335
1350,Thiago Silva,7.0,3.0,0.0,0.0,12.0,23.0,4.0,0.17391304347826086,0.5833333333333334,412.0,849.0,1.9166666666666667,99.1,8.258333333333333,4.157416750756812,20.116666666666667
1351,Thiago Tavares,10.0,7.0,0.0,1.0,18.0,38.0,0.0,0.0,0.5555555555555556,329.0,820.0,2.111111111111111,164.38333333333335,9.132407407407408,2.0014194464158974,63.66666666666666
1352,Thibault Gouti,1.0,5.0,0.0,0.0,6.0,12.0,1.0,0.08333333333333333,0.16666666666666666,180.0,522.0,2.0,48.93333333333334,8.155555555555557,3.678474114441417,7.133333333333334
1353,Thomas Almeida,5.0,3.0,0.0,0.0,8.0,15.0,3.0,0.2,0.625,346.0,758.0,1.875,61.08333333333333,7.635416666666666,5.664392905866303,0.5833333333333333
1354,Tiago dos Santos e Silva,2.0,2.0,0.0,0.0,4.0,10.0,0.0,0.0,0.5,177.0,497.0,2.5,47.983333333333334,11.995833333333334,3.688780826675929,10.3
1355,Tim Boetsch,12.0,12.0,0.0,0.0,24.0,51.0,7.0,0.13725490196078433,0.5,635.0,1253.0,2.125,216.73333333333335,9.030555555555557,2.9298677330052287,31.5
1356,Tim Credeur,3.0,2.0,0.0,0.0,5.0,9.0,2.0,0.2222222222222222,0.6,131.0,424.0,1.8,36.45,7.290000000000001,3.5939643347050754,4.633333333333333
1357,Tim Elliott,5.0,9.0,0.0,0.0,14.0,36.0,1.0,0.027777777777777776,0.35714285714285715,589.0,1291.0,2.5714285714285716,168.06666666666666,12.004761904761905,3.504561681872273,45.983333333333334
1358,Tim Hague,1.0,4.0,0.0,0.0,5.0,9.0,0.0,0.0,0.2,97.0,204.0,1.8,34.800000000000004,6.960000000000001,2.78735632183908,8.15
1359,Tim Kennedy,3.0,2.0,0.0,0.0,5.0,15.0,1.0,0.06666666666666667,0.6,193.0,423.0,3.0,68.38333333333333,13.676666666666666,2.822325127955155,22.15
1360,Tim Lajcik,0.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,29.0,75.0,2.3333333333333335,35.0,11.666666666666666,0.8285714285714286,10.716666666666667
1361,Tim Means,12.0,9.0,0.0,0.0,22.0,48.0,9.0,0.1875,0.5454545454545454,1052.0,2262.0,2.1818181818181817,213.64999999999998,9.711363636363636,4.923941025040955,24.566666666666666
1362,Tim Sylvia,9.0,4.0,0.0,0.0,13.0,32.0,5.0,0.15625,0.6923076923076923,585.0,1401.0,2.4615384615384617,137.55,10.580769230769231,4.2529989094874585,22.166666666666668
1363,Timothy Johnson,4.0,3.0,0.0,0.0,7.0,17.0,1.0,0.058823529411764705,0.5714285714285714,284.0,627.0,2.4285714285714284,82.80000000000001,11.828571428571431,3.4299516908212557,33.81666666666666
1364,Timur Valiev,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,66.0,93.0,2.0,6.983333333333333,6.983333333333333,9.45107398568019,0.016666666666666666
1365,Tito Ortiz,15.0,11.0,0.0,1.0,27.0,65.0,2.0,0.03076923076923077,0.5555555555555556,707.0,1505.0,2.4074074074074074,293.8833333333333,10.884567901234568,2.40571655418817,119.44999999999999
1366,Todd Brown,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,43.0,95.0,2.0,20.0,10.0,2.15,4.283333333333333
1367,Todd Duffee,3.0,2.0,0.0,0.0,6.0,8.0,4.0,0.5,0.5,122.0,324.0,1.3333333333333333,20.583333333333336,3.430555555555556,5.927125506072874,2.683333333333333
1368,Todd Medina,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,4.0,4.0,1.0,5.116666666666667,2.5583333333333336,0.781758957654723,0.0
1369,Tom Aspinall,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,1.0,26.0,35.0,1.0,2.333333333333333,1.1666666666666665,11.142857142857144,0.5333333333333333
1370,Tom Blackledge,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,13.0,1.0,2.75,2.75,2.909090909090909,0.15
1371,Tom Breese,5.0,2.0,0.0,0.0,7.0,11.0,4.0,0.36363636363636365,0.7142857142857143,187.0,365.0,1.5714285714285714,49.61666666666666,7.088095238095237,3.768894860597918,7.933333333333334
1372,Tom Duquesnoy,2.0,1.0,0.0,0.0,3.0,8.0,2.0,0.25,0.6666666666666666,136.0,300.0,2.6666666666666665,35.46666666666667,11.822222222222223,3.834586466165413,0.6
1373,Tom Lawlor,6.0,5.0,0.0,0.0,11.0,24.0,3.0,0.125,0.5454545454545454,244.0,575.0,2.1818181818181817,97.56666666666668,8.869696969696971,2.500854116843184,37.35
1374,Tom Murphy,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,30.0,42.0,3.0,11.983333333333334,11.983333333333334,2.5034770514603615,8.183333333333334
1375,Tom Niinimaki,1.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.25,58.0,106.0,1.75,30.333333333333332,7.583333333333333,1.9120879120879122,12.833333333333332
1376,Tom Watson,2.0,5.0,0.0,0.0,7.0,20.0,1.0,0.05,0.2857142857142857,400.0,902.0,2.857142857142857,99.7,14.242857142857144,4.012036108324975,10.100000000000001
1377,Tomasz Drwal,3.0,3.0,0.0,0.0,6.0,10.0,1.0,0.1,0.5,125.0,328.0,1.6666666666666667,38.016666666666666,6.336111111111111,3.288031565103025,8.383333333333333
1378,Tony DeSouza,3.0,3.0,0.0,0.0,6.0,11.0,0.0,0.0,0.5,45.0,86.0,1.8333333333333333,40.03333333333333,6.672222222222222,1.1240632805995006,16.9
1379,Tony Ferguson,15.0,2.0,0.0,0.0,17.0,40.0,3.0,0.075,0.8823529411764706,1072.0,2361.0,2.3529411764705883,184.75,10.867647058823529,5.802435723951286,7.433333333333334
1380,Tony Fryklund,2.0,2.0,0.0,0.0,4.0,5.0,1.0,0.2,0.5,69.0,117.0,1.25,12.416666666666666,3.1041666666666665,5.557046979865772,6.95
1381,Tonya Evinger,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,47.0,112.0,2.3333333333333335,30.366666666666667,10.122222222222222,1.5477497255762898,7.6
1382,Tor Troeng,1.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,0.25,56.0,120.0,2.5,48.18333333333334,12.045833333333334,1.162227602905569,16.033333333333335
1383,Tra Telligman,1.0,4.0,0.0,0.0,5.0,6.0,1.0,0.16666666666666666,0.2,70.0,177.0,1.2,30.25,6.05,2.3140495867768593,0.38333333333333336
1384,Tracy Cortez,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,99.0,182.0,3.0,30.0,15.0,3.3,18.75
1385,Travis Browne,9.0,7.0,0.0,1.0,17.0,31.0,6.0,0.1935483870967742,0.5294117647058824,400.0,964.0,1.8235294117647058,136.51666666666665,8.030392156862744,2.930045171529728,20.133333333333333
1386,Travis Fulton,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.3333333333333333,0.5,31.0,54.0,1.5,16.46666666666667,8.233333333333334,1.8825910931174088,7.683333333333334
1387,Travis Lutter,2.0,4.0,0.0,0.0,6.0,12.0,1.0,0.08333333333333333,0.3333333333333333,19.0,59.0,2.0,46.26666666666667,7.711111111111112,0.4106628242074927,13.833333333333336
1388,Trevin Giles,3.0,2.0,0.0,0.0,5.0,14.0,1.0,0.07142857142857142,0.6,221.0,393.0,2.8,61.18333333333334,12.236666666666668,3.612094797058022,14.416666666666668
1389,Trevor Prangley,2.0,2.0,0.0,0.0,4.0,11.0,0.0,0.0,0.5,111.0,188.0,2.75,51.08333333333333,12.770833333333332,2.172920065252855,26.4
1390,Trevor Smith,5.0,7.0,0.0,0.0,12.0,32.0,2.0,0.0625,0.4166666666666667,518.0,930.0,2.6666666666666665,150.41666666666669,12.534722222222223,3.44376731301939,57.43333333333334
1391,Troy Mandaloniz,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.5,0.5,68.0,120.0,2.0,19.333333333333332,9.666666666666666,3.517241379310345,4.383333333333333
1392,Tsuyoshi Kohsaka,3.0,3.0,0.0,0.0,6.0,13.0,0.0,0.0,0.5,113.0,220.0,2.1666666666666665,52.949999999999996,8.825,2.1340887629839473,1.8
1393,Tulio Palhares,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,44.0,1.0,9.0,9.0,3.4444444444444446,0.0
1394,Tyler Diamond,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,51.0,107.0,3.0,15.0,15.0,3.4,8.533333333333333
1395,Tyron Woodley,9.0,5.0,0.0,1.0,15.0,47.0,10.0,0.2127659574468085,0.6,510.0,1086.0,3.1333333333333333,216.08333333333334,14.405555555555557,2.360200539915156,25.18333333333333
1396,Tyrone Roberts,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,16.0,60.0,3.0,15.0,15.0,1.0666666666666667,4.783333333333333
1397,Tyson Griffin,8.0,6.0,0.0,0.0,14.0,35.0,2.0,0.05714285714285714,0.5714285714285714,612.0,1455.0,2.5,164.08333333333331,11.720238095238093,3.729812087353987,35.300000000000004
1398,Tyson Nam,2.0,2.0,0.0,0.0,4.0,9.0,2.0,0.2222222222222222,0.5,128.0,398.0,2.25,36.1,9.025,3.5457063711911356,2.0666666666666664
1399,Tyson Pedro,3.0,3.0,0.0,0.0,6.0,10.0,2.0,0.2,0.5,110.0,175.0,1.6666666666666667,40.8,6.8,2.696078431372549,7.85
1400,Uriah Hall,8.0,7.0,0.0,0.0,15.0,32.0,6.0,0.1875,0.5333333333333333,461.0,910.0,2.1333333333333333,139.45,9.296666666666665,3.3058443886697746,11.583333333333336
1401,Urijah Faber,11.0,7.0,0.0,0.0,18.0,54.0,5.0,0.09259259259259259,0.6111111111111112,713.0,1698.0,3.0,245.55,13.641666666666667,2.903685603746691,46.300000000000004
1402,Vagner Rocha,1.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.25,85.0,200.0,2.0,32.21666666666667,8.054166666666667,2.6383859286083804,7.083333333333334
1403,Valentina Shevchenko,8.0,2.0,0.0,0.0,10.0,35.0,1.0,0.02857142857142857,0.8,506.0,1002.0,3.5,165.38333333333333,16.538333333333334,3.059558601229467,45.36666666666667
1404,Valerie Letourneau,3.0,3.0,0.0,0.0,6.0,20.0,1.0,0.05,0.5,441.0,1161.0,3.3333333333333335,97.73333333333333,16.288888888888888,4.512278308321965,10.516666666666667
1405,Valmir Lazaro,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,219.0,587.0,3.0,45.0,15.0,4.866666666666666,4.85
1406,Vanessa Melo,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,153.0,510.0,3.0,45.0,15.0,3.4,0.35
1407,Vaughan Lee,3.0,5.0,0.0,0.0,8.0,17.0,1.0,0.058823529411764705,0.375,258.0,546.0,2.125,74.3,9.2875,3.4724091520861373,8.116666666666665
1408,Vernon Ramos Ho,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,0.5,0.5,4.0,0.0
1409,Vernon White,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,58.0,119.0,2.0,19.083333333333332,9.541666666666666,3.039301310043668,4.933333333333334
